Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,92.88032435,73.23754306,356.0553926,3.963271,368.109896,290.2602305,1411.144012
1,94.10642563,74.26218395,357.0568855,2.562554,241.1527974,190.3008565,914.9775502
1,83.97102603,157.7358868,35.13962283,1.393606,117.0225257,219.8216783,48.97078921
1,84.79002397,156.6105388,34.23678373,1.998031,169.4130964,312.9127115,68.40615523
1,81.77079751,155.703938,31.77357024,2.011533,164.4846576,313.2036094,63.91358508
1,83.43701718,156.1196646,32.93050517,1.481499,123.6118575,231.2911269,48.78651047
1,106.5397446,149.3372488,48.45303007,1.843442,196.3998399,275.2945565,89.32035067
1,107.9545907,150.5326216,51.86412381,1.828846,197.4323214,275.3009828,94.85149537
1,106.4491084,151.1389201,49.51076728,1.478752,157.4118319,223.4969804,73.21414613
1,107.2177574,151.1090857,50.75505915,1.743112,186.8925596,263.4000606,88.47175267
1,83.9186376,155.5428047,31.80136387,1.857061,155.8420291,288.8524765,59.05707259
1,110.1691016,150.5462037,52.82903538,2.20245,242.6419378,331.5704863,116.353309
1,108.3333863,150.2142932,52.6264847,2.618566,283.678122,393.3460409,137.8059235
1,98.43213489,45.18076797,5.834747471,1.385374,136.3653204,62.59226125,8.083307443
1,98.08186217,44.4619482,4.060444692,1.185311,116.2575101,52.70123628,4.812889759
1,99.96539702,43.75457387,3.330678745,1.494269,149.3751938,65.38110334,4.976929998
1,97.6231192,43.07239346,3.078541162,1.499421,146.378155,64.58365128,4.616029267
1,98.62887302,43.72790701,3.481681158,0.8243725,81.30693063,36.04808402,2.870202201
1,97.64345723,43.54592749,3.249254054,0.596388,58.23338617,25.9702686,1.937816127
1,98.16837062,43.4380506,3.012508285,0.8266868,81.15449617,35.90966305,2.490400834
1,97.23981322,44.17360234,3.584316952,1.497559,145.6223574,66.15257574,5.36772611
1,99.85641168,44.42499676,3.416967866,2.371828,236.8422332,105.3684512,8.104460059
1,100.538716,45.15537338,5.3636902,3.332443,335.0395404,150.4777079,17.87419186
1,103.4148995,46.91486947,7.9616336,4.880684,504.7354452,228.9766528,38.85821773
